  30.08  270.33 2
  30.00  269.92 2
  30.08  269.58 2
  30.50  269.83 2
  30.25  270.33 2
  30.50  270.83 2
  30.50  271.25 2
  30.42  271.75 2
  30.67  272.00 2
  30.33  272.17 2
  30.33  272.67 2
  30.42  273.17 2
  30.50  273.67 2
  30.25  274.00 2
  30.08  274.50 2
  29.67  274.67 2
  29.75  275.17 2
  30.00  275.58 2
  30.08  276.08 2
  29.75  276.50 2
  29.17  276.92 2
  29.08  277.17 2
  28.58  277.33 2
  28.17  277.25 2
  27.83  277.25 2
  27.92  277.58 2
  27.42  277.42 2
  27.08  277.50 2
  26.75  277.83 2
  26.33  278.08 2
  25.83  278.33 2
  25.50  278.75 2
  25.08  278.92 2
  25.17  279.33 2
  25.33  279.58 2
  25.83  279.83 2
  26.42  279.92 2
  27.00  279.92 2
  27.58  279.67 2
  28.17  279.42 2
  28.50  279.42 2
  29.00  279.08 2
  29.50  278.92 2
  30.00  278.67 2
  30.50  278.58 2
  31.00  278.50 2
  31.50  278.75 2
  32.00  279.00 2
  32.42  279.50 2
  32.67  280.00 2
  33.00  280.50 2
  33.33  280.83 2
  33.67  281.08 2
  33.92  281.58 2
  34.00  282.00 2
  34.33  282.42 2
  34.67  282.83 2
  34.75  283.42 2
  35.00  283.67 2
  35.00  283.17 2
  35.33  283.67 2
  35.33  284.00 2
  35.58  284.17 2
  35.92  284.17 2
  35.92  283.75 2
  35.92  283.25 2
  36.08  283.67 2
  36.17  284.00 2
  36.08  284.25 2
  35.75  284.50 2
  36.08  284.25 2
  36.50  284.17 2
  36.83  284.00 2
  37.17  283.58 2
  37.50  283.58 2
  37.92  283.67 2
  38.25  283.08 2
  38.17  283.58 2
  38.50  283.50 2
  39.00  283.42 2
  39.33  283.58 2
  39.50  284.00 2
  39.17  283.83 2
  38.83  283.83 2
  38.42  283.67 2
  38.25  284.08 2
  38.00  284.00 2
  38.00  284.33 2
  37.67  284.17 2
  37.17  284.00 2
  37.25  284.25 2
  37.75  284.42 2
  38.17  284.75 2
  38.42  285.00 2
  39.00  284.58 2
  39.50  284.42 2
  39.33  284.75 2
  39.00  285.00 2
  39.33  285.50 2
  39.83  285.83 2
  40.33  286.00 2
  40.50  285.67 2
  40.83  286.00 2
  41.08  286.50 2
  41.25  287.00 2
  41.25  287.50 2
  41.25  288.00 2
  41.42  288.50 2
  41.75  288.67 2
  41.50  288.92 2
  41.67  289.33 2
  41.50  289.33 2
  41.67  290.00 2
  42.00  290.00 2
  41.75  290.00 2
  41.75  289.50 2
  42.17  289.33 2
  42.33  289.00 2
  42.58  289.25 2
  42.83  289.17 2
  43.17  289.42 2
  43.50  289.75 2
  43.67  289.75 2
  43.83  290.25 2
  44.00  290.83 2
  44.42  291.17 2
  44.25  291.42 2
  44.42  292.00 2
  44.58  292.50 2
  44.83  293.00 2
  45.17  293.00 2
  45.17  293.75 2
  45.33  294.42 2
  45.67  295.17 2
  45.33  295.08 2
  45.42  295.75 2
  45.08  295.08 2
  44.92  294.67 2
  44.58  294.08 2
  44.17  293.83 2
  43.75  294.00 2
  43.50  294.50 2
  43.83  295.00 2
  44.17  295.50 2
  44.50  295.83 2
  44.50  296.33 2
  44.75  297.00 2
  45.00  298.00 2
  45.17  298.83 2
  45.50  299.00 2
  45.67  299.58 2
  46.00  300.17 2
  46.33  299.50 2
  46.83  299.58 2
  47.00  299.33 2
  46.58  299.00 2
  46.17  298.50 2
  45.75  298.50 2
  45.83  298.00 2
  45.67  297.42 2
  45.75  296.75 2
  46.08  296.00 2
  46.25  295.42 2
  46.75  295.08 2
  47.33  295.00 2
  47.75  295.17 2
  47.58  294.33 2
  48.08  293.67 2
  48.08  294.67 2
  48.25  295.17 2
  48.50  295.75 2
  48.83  295.75 2
  49.08  295.42 2
  49.25  294.75 2
  49.17  294.00 2
  49.08  293.25 2
  48.83  292.58 2
  48.67  292.00 2
  48.42  291.33 2
  48.08  290.75 2
  47.67  290.33 2
  47.33  289.92 2
  47.00  289.50 2
  46.83  288.83 2
  47.17  289.25 2
  47.50  289.58 2
  47.83  290.00 2
  48.17  290.33 2
  48.58  290.75 2
  48.92  291.33 2
  49.33  292.00 2
  49.33  292.67 2
  49.75  292.83 2
  50.08  293.25 2
  50.25  294.00 2
  50.25  294.58 2
  50.25  295.25 2
  50.33  296.00 2
  50.25  296.58 2
  50.25  297.17 2
  50.25  297.83 2
  50.08  298.33 2
  50.17  299.08 2
  50.17  300.00 2
  50.50  300.50 2
  50.83  300.92 2
  51.17  301.33 2
  51.42  302.17 2
  51.50  303.17 2
  51.83  303.83 2
  52.08  304.33 2
  52.75  304.00 2
  53.17  304.17 2
  53.67  303.50 2
  53.67  302.75 2
  54.08  302.67 2
  54.17  301.67 2
  54.50  302.50 2
  54.75  302.00 2
  54.83  301.08 2
  55.17  300.75 2
  55.25  299.67 2
  55.67  299.50 2
  55.92  298.67 2
  56.25  298.25 2
  56.75  298.25 2
  57.08  298.67 2
  57.33  298.17 2
  57.67  298.17 2
  58.00  297.67 2
  58.50  297.17 2
  59.00  296.75 2
  59.50  296.17 2
  60.00  295.67 2
  60.33  295.33 2
  60.00  294.83 2
  59.75  294.42 2
  59.42  294.75 2
  59.00  294.33 2
  58.75  293.58 2
  58.42  293.25 2
  58.17  292.25 2
  58.75  291.58 2
  58.83  291.00 2
  59.25  290.50 2
  59.58  290.50 2
  60.08  290.58 2
  60.50  290.33 2
  60.92  290.50 2
  61.00  289.75 2
  61.00  289.00 2
  61.25  288.25 2
  61.58  288.50 2
  61.83  287.75 2
  62.17  287.08 2
  62.42  286.33 2
  62.25  285.17 2
  62.25  284.50 2
  62.42  283.58 2
  62.50  282.58 2
  62.25  281.92 2
  61.83  281.92 2
  61.58  282.50 2
  61.17  282.25 2
  60.75  281.92 2
  60.50  282.42 2
  60.00  282.58 2
  59.58  282.58 2
  59.17  282.08 2
  59.08  281.42 2
  58.75  281.33 2
  58.42  281.92 2
  58.25  282.50 2
  57.67  282.83 2
  57.25  283.00 2
  56.67  283.25 2
  56.00  283.25 2
  55.58  282.75 2
  55.17  282.00 2
  54.83  281.25 2
  54.58  280.50 2
  54.17  280.83 2
  53.75  281.08 2
  53.17  281.17 2
  52.67  281.17 2
  52.17  281.58 2
  51.67  281.00 2
  51.33  280.17 2
  51.00  280.25 2
  51.33  279.58 2
  51.75  279.25 2
  52.08  278.75 2
  52.50  278.33 2
  52.92  277.67 2
  53.42  277.83 2
  53.83  277.83 2
  54.25  277.58 2
  55.00  277.83 2
  55.25  277.00 2
  55.25  276.00 2
  55.25  275.00 2
  55.67  274.00 2
  55.83  273.17 2
  56.00  272.50 2
  56.42  271.92 2
  56.75  271.00 2
  56.92  270.00 2
  57.25  269.00 2
  57.08  268.25 2
  56.92  267.67 2
  57.25  267.67 2
  57.67  267.33 2
  58.08  267.33 2
  58.67  266.92 2
  58.75  266.25 2
  58.67  265.58 2
  59.08  265.25 2
  59.58  265.25 2
  60.17  265.33 2
  60.58  265.58 2
  61.00  265.83 2
  61.50  266.33 2
  61.92  266.83 2
  62.08  267.50 2
  62.58  267.50 2
  62.75  268.42 2
  62.92  269.42 2
  63.42  269.33 2
  64.00  270.00 2
  64.00  271.50 2
  64.50  272.25 2
  65.00  273.00 2
  65.50  273.00 2
  66.17  274.00 2
  66.50  273.25 2
  66.58  274.50 2
  66.33  274.92 2
  66.17  276.25 2
  66.58  277.33 2
  67.00  278.58 2
  67.58  278.83 2
  67.83  277.58 2
  68.33  277.58 2
  68.58  278.67 2
  69.20  278.67 2
  69.33  277.25 2
  69.67  277.08 2
  69.83  275.75 2
  69.83  274.50 2
  69.33  274.50 2
  68.75  274.58 2
  68.17  274.58 2
  67.83  273.50 2
  67.42  273.50 2
  67.25  272.75 2
  67.83  271.83 2
  68.33  272.00 2
  68.75  272.00 2
  69.25  271.08 2
  68.58  270.08 2
  69.08  269.33 2
  69.50  268.67 2
  69.75  267.58 2
  70.17  268.67 2
  70.67  268.08 2
  71.00  267.33 2
  71.42  266.50 2
  71.92  265.83 2
  72.25  266.50 2
  72.58  266.00 2
  72.75  266.92 2
  72.75  268.08 2
  73.17  268.67 2
  73.58  269.33 2
  73.83  269.83 2
  74.02  268.83 2
  74.17  266.83 2
  74.00  264.83 2
  73.58  264.42 2
  73.17  264.75 2
  72.67  265.00 2
  72.25  265.00 2
  71.75  265.00 2
  71.50  264.17 2
  70.97  263.75 2
  70.42  263.25 2
  69.83  264.33 2
  69.42  266.00 2
  69.00  265.33 2
  68.50  265.75 2
  68.00  264.83 2
  67.98  264.50 2
  67.50  264.17 2
  67.82  263.17 2
  68.38  263.08 2
  68.75  264.42 2
  69.33  263.58 2
  69.83  262.08 2
  69.33  261.42 2
  69.00  260.42 2
  68.58  262.00 2
  68.25  261.33 2
  67.67  261.25 2
  67.58  260.00 2
  67.75  258.30 2
  68.03  257.00 2
  68.35  255.40 2
  68.90  254.30 2
  68.75  253.10 2
  68.58  251.80 2
  68.25  251.00 2
  68.00  252.20 2
  67.58  251.80 2
  67.75  250.80 2
  68.00  249.80 2
  67.83  248.40 2
  67.67  247.00 2
  67.83  245.80 2
  67.83  244.70 2
  68.17  244.90 2
  68.30  245.90 2
  68.72  245.30 2
  68.97  244.00 2
  69.00  242.50 2
  69.22  241.20 2
  69.47  239.80 2
  69.83  238.70 2
  69.83  237.00 2
  69.37  236.50 2
  69.42  235.70 2
  70.00  235.60 2
  69.42  234.70 2
  69.58  233.80 2
  70.08  233.30 2
  70.58  232.00 2
  70.00  231.50 2
  69.83  230.60 2
  70.25  230.20 2
  69.98  228.80 2
  69.67  227.40 2
  69.38  226.70 2
  69.58  225.80 2
  69.50  224.80 2
  69.17  224.10 2
  68.75  224.00 2
  69.00  222.70 2
  69.32  221.70 2
  69.58  220.50 2
  69.62  219.00 2
  69.83  218.20 2
  70.08  217.20 2
  70.08  216.00 2
  70.00  214.90 2
  70.22  213.80 2
  70.22  212.50 2
  70.47  211.00 2
  70.48  209.70 2
  70.48  208.50 2
  70.87  207.50 2
  70.87  205.70 2
  71.13  205.20 2
  71.33  203.70 2
  70.87  202.40 2
  70.83  201.00 2
  70.42  199.60 2
  70.33  198.40 2
  69.92  197.30 2
  69.45  197.00 2
  69.08  196.50 2
  68.92  195.20 2
  68.83  194.00 2
  68.33  193.80 2
  67.98  194.80 2
  67.67  196.00 2
  67.17  196.50 2
  66.83  197.50 2
  66.42  198.30 2
  66.08  197.80 2
  66.08  196.30 2
  66.50  196.20 2
  66.50  195.30 2
  66.25  194.30 2
  66.00  193.20 2
  65.58  192.20 2
  65.42  192.80 2
  65.33  193.70 2
  65.00  193.30 2
  64.67  193.70 2
  64.50  195.10 2
  64.58  196.30 2
  64.42  197.30 2
  64.67  198.10 2
  64.83  199.00 2
  64.42  198.80 2
  64.00  199.30 2
  63.50  199.00 2
  63.42  197.80 2
  63.00  197.00 2
  63.25  196.10 2
  63.00  195.30 2
  62.67  195.20 2
  62.17  194.50 2
  61.50  194.00 2
  61.08  194.80 2
  60.58  195.10 2
  60.08  195.70 2
  59.67  196.20 2
  59.67  197.00 2
  60.08  197.80 2
  59.50  198.30 2
  59.17  198.10 2
  58.75  198.40 2
  58.92  199.00 2
  58.92  200.40 2
  58.42  201.10 2
  58.75  201.30 2
  58.67  202.00 2
  58.75  202.60 2
  58.17  202.50 2
  57.58  202.30 2
  57.25  201.70 2
  56.83  201.00 2
  56.50  200.10 2
  56.00  199.50 2
  55.92  198.60 2
  55.67  197.70 2
  55.25  197.10 2
  55.00  196.10 2
  54.58  195.10 2
  54.33  195.30 2
  54.67  196.30 2
  55.00  197.20 2
  55.17  198.00 2
  55.42  198.60 2
  55.58  199.50 2
  55.83  200.40 2
  56.00  201.30 2
  56.42  201.60 2
  56.67  202.30 2
  57.00  203.30 2
  57.42  203.80 2
  57.83  204.80 2
  58.17  205.70 2
  58.50  206.20 2
  58.92  206.70 2
  59.08  205.90 2
  59.42  206.20 2
  59.67  206.90 2
  60.08  207.50 2
  60.58  207.80 2
  60.92  208.30 2
  61.25  209.30 2
  61.25  210.10 2
  60.92  209.60 2
  60.75  208.70 2
  60.17  208.60 2
  59.67  208.10 2
  59.50  208.60 2
  59.17  208.10 2
  59.25  209.10 2
  59.58  209.80 2
  59.92  210.50 2
  59.92  211.30 2
  60.42  211.80 2
  61.00  211.70 2
  60.83  212.50 2
  60.83  213.30 2
  60.58  214.00 2
  60.25  215.00 2
  60.00  216.00 2
  60.00  217.00 2
  60.00  218.00 2
  59.75  218.90 2
  59.67  219.80 2
  59.92  220.30 2
  59.42  220.50 2
  59.17  221.30 2
  58.75  222.10 2
  58.42  222.80 2
  58.17  223.50 2
  57.67  223.80 2
  57.25  224.50 2
  56.75  224.80 2
  56.17  225.30 2
  56.83  225.30 2
  57.42  225.00 2
  57.92  225.00 2
  58.25  224.30 2
  58.25  224.80 2
  58.67  225.00 2
  58.25  225.30 2
  57.92  225.30 2
  57.42  225.50 2
  57.00  225.50 2
  57.25  226.00 2
  57.58  226.30 2
  57.25  226.60 2
  56.92  227.00 2
  57.08  226.20 2
  56.75  225.70 2
  56.25  225.80 2
  56.33  226.30 2
  55.92  226.30 2
  55.58  226.60 2
  55.33  226.90 2
  55.08  227.50 2
  54.67  227.90 2
  55.25  227.90 2
  55.83  227.40 2
  56.25  227.00 2
  56.08  227.50 2
  56.08  228.00 2
  55.75  227.90 2
  55.33  228.30 2
  55.00  228.70 2
  54.75  229.30 2
  54.92  229.90 2
  54.42  229.60 2
  54.17  229.80 2
  53.92  229.30 2
  53.42  229.70 2
  53.17  230.30 2
  52.58  230.80 2
  52.33  231.60 2
  51.83  231.80 2
  51.50  232.30 2
  51.17  232.30 2
  50.83  233.00 2
  50.67  233.80 2
  50.42  234.50 2
  50.08  235.10 2
  49.75  235.70 2
  49.50  236.30 2
  49.75  236.80 2
  49.25  236.80 2
  49.00  237.30 2
  48.58  237.60 2
  48.42  237.40 2
  48.00  237.80 2
  47.50  237.50 2
  47.67  237.40 2
  47.50  237.00 2
  47.92  237.40 2
  48.17  236.80 2
  48.17  236.20 2
  48.42  235.30 2
  48.17  235.30 2
  47.92  235.40 2
  47.50  235.70 2
  47.00  235.90 2
  46.67  236.00 2
  46.33  236.10 2
  46.17  236.80 2
  46.17  236.10 2
  45.83  236.10 2
  45.42  236.20 2
  45.00  236.00 2
  44.50  236.00 2
  44.00  235.90 2
  43.42  235.80 2
  42.83  235.50 2
  42.33  235.60 2
  42.00  235.80 2
  41.50  236.00 2
  41.00  235.90 2
  40.50  235.70 2
  40.25  235.70 2
  40.00  236.00 2
  39.67  236.30 2
  39.33  236.30 2
  38.92  236.30 2
  38.58  236.70 2
  38.33  237.10 2
  38.00  237.00 2
  37.92  237.50 2
  38.17  237.50 2
  38.08  237.80 2
  37.92  237.70 2
  37.50  237.90 2
  37.75  237.50 2
  37.33  237.60 2
  37.00  237.80 2
  37.00  238.20 2
  36.58  238.20 2
  36.33  238.10 2
  36.00  238.60 2
  35.58  238.90 2
  35.08  239.40 2
  34.58  239.40 2
  34.42  240.20 2
  34.25  240.80 2
  34.08  241.30 2
  34.08  241.60 2
  33.75  241.70 2
  33.75  242.00 2
  33.42  242.50 2
  33.00  242.80 2
  32.50  242.90 2
  32.00  243.30 2
  31.58  243.40 2
  31.25  243.70 2
  31.00  243.70 2
  30.75  244.00 2
  30.33  244.00 2
  30.25  244.30 2
  29.67  244.30 2
  29.50  244.80 2
  29.08  245.30 2
  28.75  245.70 2
  28.42  246.00 2
  28.00  246.00 2
  27.75  245.60 2
  27.83  245.00 2
  27.50  245.50 2
  27.17  245.70 2
  27.00  246.00 2
  26.75  246.40 2
  26.75  246.80 2
  26.42  247.20 2
  26.17  247.70 2
  25.67  247.90 2
  25.17  247.90 2
  24.83  247.70 2
  24.58  248.30 2
  24.25  248.80 2
  23.83  249.20 2
  23.50  249.70 2
  22.83  250.00 2
  23.33  250.60 2
  23.75  250.30 2
  24.25  249.80 2
  24.25  249.40 2
  24.67  249.20 2
  24.83  249.30 2
  25.17  249.00 2
  25.50  249.00 2
  26.00  248.70 2
  26.50  248.50 2
  27.00  248.00 2
  27.50  247.70 2
  27.83  247.30 2
  28.33  247.10 2
  28.75  246.80 2
  29.17  246.30 2
  29.58  246.00 2
  29.83  245.60 2
  30.17  245.30 2
  30.58  245.40 2
  31.00  245.30 2
  31.42  245.20 2
  31.75  245.30 2
  31.50  245.80 2
  31.58  246.20 2
  31.33  246.50 2
  31.17  246.90 2
  30.75  246.90 2
  30.25  247.20 2
  29.92  247.30 2
  29.50  247.60 2
  29.00  247.80 2
  28.50  248.30 2
  28.00  248.80 2
  27.92  249.40 2
  27.42  249.40 2
  27.00  250.00 2
  26.67  250.30 2
  26.67  250.50 2
  26.33  250.80 2
  26.00  250.60 2
  25.75  250.60 2
  25.50  251.00 2
  25.25  251.70 2
  24.67  252.00 2
  24.33  252.40 2
  24.00  252.80 2
  23.50  253.30 2
  23.17  253.60 2
  22.75  254.00 2
  22.42  254.30 2
  21.75  254.50 2
  21.50  254.80 2
  21.17  254.80 2
  20.83  254.50 2
  20.58  254.70 2
  20.33  254.30 2
  19.83  254.70 2
  19.33  255.10 2
  19.08  255.70 2
  18.75  256.20 2
  18.33  256.50 2
  18.08  257.20 2
  18.00  257.80 2
  18.00  258.00 2
  17.67  258.40 2
  17.25  259.00 2
  17.08  259.50 2
  16.92  260.00 2
  16.67  260.50 2
  16.58  261.00 2
  16.33  261.50 2
  16.08  262.00 2
  16.00  262.58 2
  15.83  263.17 2
  15.67  263.75 2
  15.92  264.33 2
  16.17  264.83 2
  16.17  265.33 2
  16.08  265.75 2
  15.92  266.17 2
  15.67  266.58 2
  15.42  266.83 2
  15.00  267.25 2
  14.67  267.67 2
  14.33  268.00 2
  14.08  268.50 2
  13.92  269.00 2
  13.92  269.50 2
  13.67  270.00 2
  13.42  270.25 2
  13.42  270.67 2
  13.17  271.17 2
  13.17  271.58 2
  13.17  272.17 2
  13.42  272.33 2
  13.00  272.67 2
  13.00  272.33 2
  12.58  272.67 2
  12.25  273.00 2
  11.83  273.42 2
  11.50  273.83 2
  11.17  274.25 2
  10.75  274.25 2
  10.33  274.17 2
   9.91  274.33 2
   9.83  274.67 2
   9.66  274.83 2
  10.00  275.17 2
   9.66  275.42 2
   9.33  276.00 2
   9.00  276.33 2
   8.50  276.25 2
   8.41  276.75 2
   8.16  277.00 2
   8.33  277.25 2
   8.25  277.75 2
   8.08  278.25 2
   7.75  278.50 2
   7.75  279.00 2
   7.16  279.08 2
   7.25  279.50 2
   7.50  280.00 2
   7.83  279.58 2
   8.16  279.50 2
   8.33  279.92 2
   8.58  280.25 2
   9.00  280.50 2
   9.00  280.83 2
   8.75  281.25 2
   8.33  281.50 2
   8.33  281.83 2
   8.00  281.58 2
   7.41  281.83 2
   7.00  282.25 2
   6.58  282.58 2
   6.16  282.50 2
   5.50  282.58 2
   5.00  282.58 2
   4.50  282.67 2
   4.00  282.50 2
   3.66  282.83 2
   3.25  282.50 2
   2.66  282.25 2
   2.66  281.67 2
   2.16  281.33 2
   1.75  281.42 2
   1.66  281.00 2
   1.25  281.17 2
   1.00  280.67 2
   0.66  280.00 2
   0.00  279.92 2
  66.08  234.90 3
  66.13  236.40 2
  66.25  238.00 2
  66.00  239.00 2
  65.75  238.00 2
  65.58  237.30 2
  65.00  236.80 2
  65.00  238.30 2
  65.33  238.40 2
  65.67  239.30 2
  65.33  239.50 2
  64.83  239.00 2
  65.37  240.70 2
  65.82  240.00 2
  65.67  241.60 2
  66.08  241.90 2
  66.42  242.30 2
  66.33  240.90 2
  66.42  239.50 2
  66.67  240.30 2
  66.92  241.10 2
  67.08  240.00 2
  66.75  238.70 2
  66.58  237.30 2
  66.37  236.20 2
  66.08  234.90 2
  61.17  243.00 3
  60.83  244.00 2
  60.83  244.80 2
  61.00  245.60 2
  60.92  246.10 2
  61.25  246.30 2
  61.42  247.10 2
  61.58  247.80 2
  62.08  248.30 2
  62.33  249.10 2
  62.42  250.20 2
  62.67  249.80 2
  62.67  251.00 2
  62.83  250.00 2
  62.83  249.30 2
  62.67  248.40 2
  62.42  248.10 2
  62.08  247.60 2
  62.00  246.90 2
  62.17  246.20 2
  62.42  245.80 2
  62.42  244.70 2
  62.17  244.90 2
  61.83  245.50 2
  61.75  244.80 2
  61.42  244.70 2
  61.17  244.20 2
  61.17  243.00 2
  58.67  248.80 3
  58.58  249.70 2
  58.92  250.00 2
  59.08  250.80 2
  59.08  251.80 2
  59.25  252.60 2
  59.42  252.00 2
  59.42  251.40 2
  59.67  250.80 2
  59.67  250.30 2
  59.25  249.80 2
  59.00  249.30 2
  58.67  248.80 2
  56.33  256.90 3
  56.58  257.80 2
  57.00  257.80 2
  57.42  257.80 2
  57.67  258.40 2
  58.17  257.90 2
  57.75  257.50 2
  57.42  257.20 2
  57.00  257.50 2
  56.67  257.30 2
  56.33  256.90 2
  53.33  260.75 3
  53.00  261.08 2
  52.50  261.33 2
  52.25  261.83 2
  51.92  261.83 2
  51.92  262.58 2
  51.42  262.67 2
  51.58  263.17 2
  51.17  263.08 2
  50.75  263.00 2
  50.33  263.00 2
  50.50  263.58 2
  51.17  263.83 2
  51.58  263.42 2
  52.17  263.00 2
  52.67  262.75 2
  53.17  262.42 2
  53.67  262.17 2
  53.75  261.58 2
  53.75  261.00 2
  53.33  260.75 2
  53.08  258.80 3
  52.58  259.20 2
  52.83  259.60 2
  52.58  260.00 2
  52.33  259.80 2
  51.83  259.80 2
  51.58  260.33 2
  51.17  261.00 2
  50.83  261.00 2
  50.50  261.33 2
  50.17  261.25 2
  50.25  262.00 2
  50.67  261.75 2
  50.92  261.42 2
  51.25  261.17 2
  51.67  261.33 2
  51.75  260.83 2
  51.58  260.33 2
  52.17  260.17 2
  52.42  260.42 2
  52.75  260.42 2
  53.08  259.80 2
  53.08  258.80 2
  46.67  267.92 3
  46.67  268.42 2
  46.92  269.08 2
  46.50  269.50 2
  46.75  270.25 2
  47.00  271.00 2
  47.42  271.75 2
  47.42  272.25 2
  47.08  271.58 2
  46.75  271.58 2
  46.83  272.25 2
  46.42  272.67 2
  46.42  273.33 2
  46.67  274.17 2
  46.75  275.00 2
  46.50  275.00 2
  46.50  275.50 2
  46.92  275.25 2
  47.33  275.33 2
  47.58  275.00 2
  47.92  275.00 2
  47.92  274.25 2
  48.25  273.83 2
  48.75  273.50 2
  48.75  272.67 2
  49.00  271.92 2
  48.67  271.58 2
  48.42  270.92 2
  48.08  270.58 2
  47.83  270.17 2
  47.67  269.50 2
  47.33  269.00 2
  47.00  268.42 2
  46.67  267.92 2
  44.58  272.00 3
  44.92  272.75 2
  44.50  272.50 2
  44.17  272.42 2
  43.58  272.25 2
  43.17  272.08 2
  42.75  272.17 2
  42.17  272.17 2
  41.67  272.50 2
  41.67  272.92 2
  41.83  273.33 2
  42.17  273.58 2
  42.75  273.75 2
  43.25  273.67 2
  43.67  273.50 2
  44.08  273.50 2
  44.50  273.75 2
  44.92  273.92 2
  45.17  274.67 2
  45.67  275.00 2
  45.67  275.50 2
  45.50  275.92 2
  45.33  276.42 2
  45.00  276.67 2
  44.42  276.67 2
  43.92  276.17 2
  43.58  276.17 2
  43.92  276.58 2
  44.08  277.08 2
  43.58  277.33 2
  43.08  277.58 2
  43.33  278.25 2
  43.92  278.25 2
  44.42  278.50 2
  44.83  278.67 2
  45.17  278.50 2
  44.75  279.08 2
  44.50  279.92 2
  44.83  280.25 2
  45.42  279.75 2
  45.92  279.25 2
  46.08  278.33 2
  46.17  277.67 2
  46.17  277.00 2
  46.25  276.33 2
  46.25  275.83 2
  45.92  276.00 2
  45.92  275.17 2
  46.00  274.75 2
  45.92  274.25 2
  45.75  273.25 2
  45.75  273.00 2
  45.42  272.67 2
  45.00  272.33 2
  44.58  272.00 2
  45.83  276.92 3
  45.67  277.58 2
  45.50  278.08 2
  45.92  278.25 2
  45.83  277.67 2
  45.83  276.92 2
  41.75  276.50 3
  41.50  277.17 2
  41.50  277.75 2
  41.58  278.33 2
  41.83  278.92 2
  42.00  279.50 2
  42.25  280.17 2
  42.50  280.75 2
  42.83  281.17 2
  42.83  280.50 2
  42.83  279.83 2
  42.58  279.50 2
  42.67  279.08 2
  42.58  278.50 2
  42.25  278.17 2
  42.00  277.50 2
  42.00  276.92 2
  41.75  276.50 2
  43.25  280.25 3
  43.17  280.75 2
  43.33  281.42 2
  43.33  282.00 2
  43.25  282.58 2
  43.33  283.17 2
  43.50  283.83 2
  44.00  283.75 2
  44.33  283.92 2
  44.17  283.33 2
  43.92  283.00 2
  44.00  282.33 2
  43.92  281.83 2
  43.83  281.17 2
  43.67  280.58 2
  43.25  280.25 2
   0.08  268.58 3
  -0.41  268.50 2
  -0.66  268.83 2
  -0.91  268.50 2
  -1.08  268.83 2
  -0.75  269.17 2
  -0.33  268.92 2
   0.08  268.58 2
 -41.83  286.00 3
 -42.33  285.83 2
 -42.67  285.83 2
 -43.33  285.67 2
 -43.42  286.25 2
 -43.00  286.50 2
 -42.67  286.33 2
 -42.33  286.67 2
 -42.00  286.58 2
 -41.83  286.00 2
 -52.58  291.25 3
 -52.67  290.83 2
 -52.58  290.50 2
 -52.83  290.25 2
 -52.83  289.75 2
 -53.33  289.58 2
 -53.50  289.83 2
 -53.33  290.58 2
 -53.50  290.67 2
 -53.75  289.92 2
 -54.25  290.00 2
 -54.17  289.67 2
 -53.67  289.50 2
 -54.17  289.00 2
 -54.00  288.67 2
 -53.83  287.92 2
 -53.58  287.50 2
 -53.25  286.67 2
 -53.00  286.00 2
 -52.75  285.33 2
 -53.00  285.50 2
 -53.25  286.00 2
 -53.33  286.50 2
 -53.58  286.17 2
 -53.83  286.67 2
 -54.08  286.67 2
 -54.08  287.33 2
 -54.42  287.50 2
 -54.42  288.00 2
 -54.67  288.00 2
 -55.00  288.83 2
 -55.17  289.50 2
 -55.00  290.00 2
 -55.33  290.17 2
 -55.50  290.67 2
 -55.42  291.33 2
 -55.67  292.00 2
 -55.25  291.83 2
 -55.25  292.67 2
 -55.00  293.50 2
 -55.00  294.33 2
 -54.92  294.75 2
 -54.67  294.83 2
 -54.67  294.17 2
 -54.50  293.67 2
 -54.25  293.25 2
 -54.00  292.58 2
 -53.67  292.00 2
 -53.33  291.83 2
 -53.00  291.75 2
 -52.58  291.25 2
 -51.83  298.83 3
 -52.25  299.50 2
 -52.00  300.00 2
 -52.08  300.33 2
 -52.33  300.50 2
 -52.25  301.17 2
 -52.00  301.50 2
 -51.83  302.25 2
 -51.50  302.25 2
 -51.33  301.67 2
 -51.50  301.00 2
 -51.33  300.33 2
 -51.42  299.50 2
 -51.75  299.83 2
 -52.00  299.50 2
 -51.83  298.83 2
 -54.00  322.00 3
 -54.25  322.75 2
 -54.50  323.42 2
 -54.92  324.00 2
 -54.58  324.17 2
 -54.33  323.75 2
 -54.08  323.00 2
 -54.00  322.00 2
  10.00  298.17 3
  10.00  298.75 2
  10.25  299.00 2
  10.75  299.00 2
  10.67  298.33 2
  10.58  298.50 2
  10.17  298.50 2
  10.00  298.17 2
  12.35  290.87 3
  12.07  291.20 2
  12.20  291.10 2
  12.35  290.87 2
  18.17  281.67 3
  18.17  282.00 2
  17.83  282.33 2
  17.75  282.75 2
  17.92  283.08 2
  17.83  283.42 2
  17.83  283.75 2
  18.17  283.58 2
  18.33  283.17 2
  18.42  282.67 2
  18.50  282.17 2
  18.33  281.75 2
  18.17  281.67 2
  21.77  276.93 3
  21.60  277.05 2
  21.47  276.95 2
  21.43  277.17 2
  21.53  277.50 2
  21.82  277.35 2
  21.98  277.13 2
  21.77  276.93 2
  21.83  275.17 3
  21.83  275.83 2
  22.17  276.00 2
  22.17  276.58 2
  22.42  276.92 2
  22.67  277.25 2
  22.58  277.75 2
